8801094523206,500,2023,1,1,10,1,11
8801037040029,700,2023,1,1,13,2,43
8801056836016,550,2023,1,1,16,3,9
8801056836016,550,2023,1,1,19,4,34
8801056175870,750,2023,1,2,10,5,1
8801037040029,700,2023,1,2,13,6,31
8801037040029,700,2023,1,2,16,7,13
8801056175870,750,2023,1,2,19,8,34
8808244100973,450,2023,1,3,10,9,46
8801094523206,500,2023,1,3,13,10,38
8808244100973,450,2023,1,3,16,11,34
8801056175870,750,2023,1,3,19,12,36
8801037040029,700,2023,1,4,10,13,39
8801056175870,750,2023,1,4,13,14,25
8801056175870,750,2023,1,4,16,15,20
8801056175870,750,2023,1,4,19,16,6
8808244100973,450,2023,1,5,10,17,37
8801056175870,750,2023,1,5,13,18,21
8801037040029,700,2023,1,5,16,19,43
8801037040029,700,2023,1,5,19,20,44
8801037040029,700,2023,1,6,10,21,28
8801056836016,550,2023,1,6,13,22,44
8801056836016,550,2023,1,6,16,23,11
8801037040029,700,2023,1,6,19,24,41
8801037040029,700,2023,1,7,10,25,51
8801056175870,750,2023,1,7,13,26,13
8801094523206,500,2023,1,7,16,27,0
8808244100973,450,2023,1,7,19,28,59
8801037040029,700,2023,1,8,10,29,5
8808244100973,450,2023,1,8,13,30,40
8801037040029,700,2023,1,8,16,31,56
8801056836016,550,2023,1,8,19,32,42
8808244100973,450,2023,1,9,10,33,46
8808244100973,450,2023,1,9,13,34,15
8801056836016,550,2023,1,9,16,35,13
8801037040029,700,2023,1,9,19,36,1
8801037040029,700,2023,1,10,10,37,22
8801056836016,550,2023,1,10,13,38,19
8801056836016,550,2023,1,10,16,39,45
8801037040029,700,2023,1,10,19,40,3
8808244100973,450,2023,1,11,10,41,18
8801056175870,750,2023,1,11,13,42,57
8801037040029,700,2023,1,11,16,43,46
8801056175870,750,2023,1,11,19,44,44
8801094523206,500,2023,1,12,10,45,3
8808244100973,450,2023,1,12,13,46,27
8801056836016,550,2023,1,12,16,47,45
8801094523206,500,2023,1,12,19,48,36
8808244100973,450,2023,1,13,10,49,49
8801094523206,500,2023,1,13,13,50,28
8801037040029,700,2023,1,13,16,51,54
8801037040029,700,2023,1,13,19,52,14
8801094523206,500,2023,1,14,10,53,29
8801037040029,700,2023,1,14,13,54,56
8808244100973,450,2023,1,14,16,55,0
8801056836016,550,2023,1,14,19,56,4
8808244100973,450,2023,1,15,10,57,54
8801056175870,750,2023,1,15,13,58,15
8808244100973,450,2023,1,15,16,59,13
8801094523206,500,2023,1,15,19,0,34
8801056175870,750,2023,1,16,10,1,9
8808244100973,450,2023,1,16,13,2,30
8801056175870,750,2023,1,16,16,3,53
8801094523206,500,2023,1,16,19,4,52
8801037040029,700,2023,1,17,10,5,1
8801094523206,500,2023,1,17,13,6,9
8801037040029,700,2023,1,17,16,7,56
8801056175870,750,2023,1,17,19,8,8
